current_tax_qtr,face_value_in_rs_qtr,diluted_eps_qtr,other_expenses_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,basic_diluted_eps_after_extraordinary_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,deferred_tax_qtr,tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,finance_costs_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,total_income_qtr,basic_eps_qtr,date,interest_qtr,depreciation_and_amortisation_expense_qtr,net_profit_qtr,basic_for_discontinued_continuing_operation_qtr,net_sales_qtr,other_income_qtr,profit_before_interest_and_exceptional_items_qtr,equity_capital_qtr,expenditure_qtr
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-02,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-03,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-04,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-05,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-06,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-07,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-08,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-09,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-10,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-11,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-12,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-13,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-14,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-15,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-16,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-17,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-18,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-19,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-20,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-21,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-22,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-23,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-24,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-25,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-26,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-27,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-28,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-29,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-30,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-01-31,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-01,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-02,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-03,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-04,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-05,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-06,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-07,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-08,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-09,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-10,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-11,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-12,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-13,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-14,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-15,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-16,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-17,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-18,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-19,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-20,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-21,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-22,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-23,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-24,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-25,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-26,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-27,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-28,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-02-29,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-01,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-02,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-03,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-04,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-05,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-06,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-07,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-08,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-09,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-10,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-11,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-12,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-13,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-14,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-15,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-16,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-17,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-18,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-19,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-20,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-21,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-22,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-23,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-24,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-25,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-26,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-27,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-28,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-29,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-30,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
-292.40,,6.57,"-2,985.30","1,145.80",,,0.4,-292.0,"1,145.80",-36.7,853.80,"10,874.90",6.57,2020-03-31,,-639.4,830.50,6.57,"10,737.60",137.3,,,"-9,729.10"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-01,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-02,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-03,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-04,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-05,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-06,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-07,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-08,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-09,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-10,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-11,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-12,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-13,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-14,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-15,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-16,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-17,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-18,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-19,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-20,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-21,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-22,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-23,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-24,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-25,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-26,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-27,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-28,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-29,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-04-30,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-05-01,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-05-02,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-05-03,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-05-04,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-05-05,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-05-06,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
"-1,029.80",,35.24,"-2,581.10","5,466.40",,,30.9,-998.9,"5,466.40",-27.4,"4,467.50","15,464.90",35.27,2020-05-07,,-510.3,"4,456.80",35.27,"15,344.00",120.9,,,"-9,998.50"
