depreciation_and_amortisation_expense_qtr,employee_benefit_expenses_qtr,employee_benefit_expense_qtr,equity_capital_qtr,exceptional_item_qtr,expenditure_qtr,face_value_in_rs_qtr,finance_costs_qtr,interest_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,net_profit_qtr,number_of_public_shareholding_qtr,other_income_qtr,percentage_of_public_shareholding_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,profit_before_interest_and_exceptional_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,revenue_from_operations_qtr,tax_qtr,total_income_qtr,basic_eps_qtr,date_qtr,diluted_eps_qtr
,,,"19,549.30",,"-7,228.20",10.0,,"-1,485.60","-1,593.80","-1,593.80","49,07,12,419.00",116.6,25.1,"-1,593.80","-1,593.80",-108.20,-224.80,,,,-0.82,2014-09-29,-0.82
,,,"19,549.30",,"-7,228.20",10.0,,"-1,485.60","-1,593.80","-1,593.80","49,07,12,419.00",116.6,25.1,"-1,593.80","-1,593.80",-108.20,-224.80,,,,-0.82,2014-09-30,-0.82
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-01,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-02,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-03,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-04,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-05,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-06,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-07,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-08,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-09,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-10,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-11,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-12,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-13,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-14,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-15,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-16,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-17,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-18,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-19,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-20,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-21,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-22,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-23,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-24,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-25,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-26,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-27,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-28,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-29,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-30,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-10-31,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-01,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-02,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-03,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-04,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-05,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-06,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-07,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-08,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-09,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-10,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-11,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-12,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-13,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-14,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-15,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-16,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-17,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-18,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-19,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-20,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-21,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-22,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-23,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-24,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-25,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-26,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-27,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-28,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-29,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-11-30,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-01,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-02,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-03,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-04,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-05,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-06,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-07,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-08,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-09,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-10,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-11,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-12,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-13,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-14,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-15,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-16,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-17,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-18,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-19,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-20,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-21,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-22,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-23,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-24,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-25,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-26,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-27,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-28,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-29,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-30,-0.86
"-1,526.80",,,"19,549.30",,"-7,418.90",10.0,,"-1,726.80","-1,690.80","-1,690.80","49,07,12,419.00",69.3,25.1,"-1,690.80","-1,690.80",36.00,-33.30,,,,-0.86,2014-12-31,-0.86
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-01,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-02,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-03,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-04,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-05,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-06,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-07,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-08,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-09,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-10,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-11,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-12,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-13,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-14,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-15,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-16,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-17,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-18,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-19,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-20,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-21,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-22,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-23,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-24,-0.84
"-1,589.10",,,"19,549.30",,"-7,453.40",10.0,,"-1,750.30","-1,638.80","-1,638.80","49,07,12,419.00",104.5,25.1,"-1,638.80","-1,638.80",111.50,7.00,,,,-0.84,2015-01-25,-0.84
