date,net_profit_loss_from_ordinary_activities_after_tax_yrly,current_tax_yrly,basic_eps_for_continuing_operation_yrly,net_profit_yrly,finance_costs_yrly,employee_benefit_expense_yrly,profit_after_interest_but_before_exceptional_items_yrly,net_sales_yrly,tax_yrly,diluted_for_discontinued_continuing_operation_yrly,diluted_eps_yrly,basic_for_discontinued_continuing_operation_yrly,other_income_yrly,total_income_yrly,expenditure_yrly,depreciation_and_amortisation_expense_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,exceptional_item_yrly,other_expenses_yrly,deferred_tax_yrly,diluted_eps_for_continuing_operation_yrly,basic_eps_yrly
2022-03-19,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-20,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-21,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-22,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-23,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-24,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-25,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-26,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-27,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-28,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-29,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-30,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-03-31,722.01,-268.61,2.31,730.60,-23.96,"-1,229.81",988.00,"7,276.14",-265.99,2.31,2.31,2.31,149.6,"7,425.74","-6,437.74",-199.25,988.00,0.00,"-1,192.43",2.62,2.31,2.31
2022-04-01,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-02,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-03,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-04,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-05,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-06,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-07,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-08,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-09,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-10,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-11,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-12,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-13,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-14,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-15,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-16,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-17,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-18,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-19,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-20,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-21,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-22,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-23,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-24,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-25,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-26,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-27,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-28,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-29,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-04-30,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-01,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-02,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-03,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-04,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-05,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-06,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-07,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-08,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-09,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-10,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-11,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-12,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-13,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-14,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-15,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-16,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-17,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-18,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-19,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-20,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-21,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-22,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-23,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-24,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-25,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-26,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-27,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-28,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-29,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-30,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-05-31,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-01,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-02,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-03,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-04,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-05,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-06,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-07,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-08,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-09,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-10,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-11,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-12,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-13,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-14,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-15,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-16,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-17,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-18,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-19,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-20,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-21,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-22,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-23,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-24,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-25,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-26,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-27,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-28,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-29,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-06-30,464.28,-219.5,1.54,486.85,-28.03,"-1,416.33",682.35,"6,937.95",-218.07,1.54,1.54,1.54,117.51,"7,055.46","-6,373.11",-188.58,682.35,0.00,"-1,155.74",1.43,1.54,1.54
2022-07-01,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-02,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-03,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-04,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-05,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-06,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-07,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-08,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-09,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-10,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-11,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-12,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
2022-07-13,704.08,-321.67,2.27,719.59,-51.23,"-1,371.03","1,025.41","7,387.22",-321.33,2.27,2.27,2.27,146.69,"7,533.91","-6,508.50",-196.36,"1,025.41",0.00,"-1,199.09",0.34,2.27,2.27
