date,other_expenses_yrly,diluted_eps_yrly,profit_loss_from_ordinary_activities_before_tax_yrly,depreciation_and_amortisation_expense_yrly,other_income_yrly,basic_eps_yrly,profit_after_interest_but_before_exceptional_items_yrly,net_profit_loss_from_ordinary_activities_after_tax_yrly,net_profit_yrly,expenditure_yrly,tax_yrly
2017-01-26,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-01-27,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-01-28,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-01-29,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-01-30,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-01-31,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-01,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-02,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-03,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-04,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-05,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-06,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-07,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-08,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-09,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-10,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-11,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-12,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-13,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-14,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-15,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-16,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-17,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-18,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-19,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-20,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-21,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-22,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-23,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-24,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-25,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-26,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-27,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-02-28,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-01,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-02,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-03,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-04,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-05,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-06,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-07,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-08,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-09,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-10,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-11,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-12,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-13,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-14,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-15,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-16,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-17,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-18,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-19,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-20,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-21,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-22,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-23,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-24,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-25,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-26,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-27,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-28,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-29,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-30,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-03-31,"-6,144.40",38.45,"4,156.00",,19.7,38.45,"4,156.00","3,275.40","3,275.40","-27,498.40",-880.60
2017-04-01,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-02,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-03,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-04,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-05,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-06,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-07,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-08,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-09,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-10,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-11,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-12,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-13,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-14,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-15,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-16,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-17,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-18,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-19,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-20,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-21,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-22,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-23,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-24,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-25,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-26,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-27,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-28,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-29,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-04-30,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-01,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-02,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-03,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-04,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-05,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-06,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-07,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-08,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-09,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-10,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-11,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-12,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-13,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-14,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-15,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-16,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-17,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-18,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-19,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-20,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-21,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-22,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-23,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-24,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-25,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-26,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-27,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-28,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-29,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-30,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-05-31,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-01,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-02,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-03,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-04,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-05,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-06,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-07,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-08,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-09,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-10,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-11,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-12,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-13,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-14,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-15,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-16,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-17,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-18,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-19,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-20,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-21,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-22,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-23,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-24,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-25,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-26,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-27,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-28,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-29,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-06-30,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-01,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-02,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-03,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-04,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-05,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-06,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-07,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-08,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-09,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-10,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-11,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-12,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-13,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-14,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-15,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-16,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-17,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-18,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-19,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-20,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-21,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-22,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-23,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-24,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-25,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-26,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-27,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-28,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-29,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-30,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-07-31,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-01,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-02,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-03,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-04,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-05,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-06,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-07,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-08,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-09,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-10,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-11,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-12,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-13,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-14,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-15,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-16,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-17,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-18,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-19,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-20,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-21,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
2017-08-22,"-7,352.70",40.95,"4,290.10",,77.7,40.95,"4,290.10","3,461.30","3,461.30","-33,848.20",-828.80
