other_income,net_profit_loss_from_ordinary_activities_after_tax,tax,profit_loss_from_ordinary_activities_before_tax,date,expenditure,net_profit,profit_after_interest_but_before_exceptional_items,depreciation_and_amortisation_expense,finance_costs,total_income,employee_benefit_expense,exceptional_item,basic_eps,diluted_eps
28.8,129.20,-60.4,189.60,2012-07-14,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-15,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-16,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-17,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-18,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-19,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-20,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-21,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-22,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-23,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-24,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-25,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-26,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-27,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-28,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-29,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-30,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-07-31,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-01,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-02,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-03,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-04,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-05,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-06,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-07,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-08,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-09,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-10,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-11,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-12,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-13,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-14,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-15,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-16,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-17,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-18,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-19,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-20,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-21,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-22,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-23,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-24,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-25,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-26,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-27,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-28,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-29,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-30,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-08-31,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-01,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-02,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-03,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-04,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-05,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-06,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-07,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-08,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-09,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-10,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-11,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-12,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-13,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-14,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-15,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-16,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-17,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-18,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-19,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-20,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-21,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-22,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-23,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-24,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-25,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-26,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-27,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-28,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-29,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
28.8,129.20,-60.4,189.60,2012-09-30,"-1,549.00",129.20,189.60,-58.9,-7.6,,,,,
32.7,195.40,-62.0,257.40,2012-10-01,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-02,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-03,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-04,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-05,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-06,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-07,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-08,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-09,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-10,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-11,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-12,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-13,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-14,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-15,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-16,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-17,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-18,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-19,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-20,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-21,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-22,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-23,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-24,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-25,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-26,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-27,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-28,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-29,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-30,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-10-31,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-01,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-02,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-03,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-04,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-05,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-06,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-07,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-08,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-09,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-10,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-11,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-12,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-13,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-14,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-15,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-16,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-17,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-18,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-19,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-20,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-21,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-22,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-23,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-24,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-25,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-26,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-27,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-28,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-29,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-11-30,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-01,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-02,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-03,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-04,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-05,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-06,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-07,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-08,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-09,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-10,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-11,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-12,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-13,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-14,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-15,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-16,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-17,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-18,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-19,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-20,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-21,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-22,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-23,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-24,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-25,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-26,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-27,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-28,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-29,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-30,"-1,733.50",195.40,257.40,-62.1,,,,,,
32.7,195.40,-62.0,257.40,2012-12-31,"-1,733.50",195.40,257.40,-62.1,,,,,,
64.9,156.10,-57.2,213.30,2013-01-01,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-02,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-03,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-04,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-05,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-06,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-07,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-08,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-09,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-10,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-11,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-12,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-13,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-14,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-15,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-16,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-17,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-18,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-19,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-20,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-21,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-22,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-23,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-24,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-25,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-26,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-27,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-28,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-29,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-30,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-01-31,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-01,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-02,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-03,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-04,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-05,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-06,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-07,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-08,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-09,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-10,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-11,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-12,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-13,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-14,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-15,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-16,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-17,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-18,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-19,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-20,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-21,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-22,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-23,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-24,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-25,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-26,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-27,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-02-28,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-01,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-02,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-03,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-04,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-05,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-06,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-07,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-08,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-09,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-10,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-11,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-12,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-13,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-14,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-15,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-16,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-17,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-18,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-19,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-20,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-21,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-22,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-23,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-24,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-25,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-26,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-27,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-28,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-29,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-30,"-1,482.70",156.10,213.30,-62.0,,,,,,
64.9,156.10,-57.2,213.30,2013-03-31,"-1,482.70",156.10,213.30,-62.0,,,,,,
63.1,115.80,-34.1,149.90,2011-04-01,"-1,792.00",115.80,149.90,,,,,,,
63.1,115.80,-34.1,149.90,2011-04-02,"-1,792.00",115.80,149.90,,,,,,,
63.1,115.80,-34.1,149.90,2011-04-03,"-1,792.00",115.80,149.90,,,,,,,
63.1,115.80,-34.1,149.90,2011-04-04,"-1,792.00",115.80,149.90,,,,,,,
63.1,115.80,-34.1,149.90,2011-04-05,"-1,792.00",115.80,149.90,,,,,,,
