current_tax_qtr,face_value_in_rs_qtr,diluted_eps_qtr,other_expenses_qtr,profit_loss_from_ordinary_activities_before_tax_qtr,basic_diluted_eps_after_extraordinary_items_qtr,profit_from_operations_before_other_income_interest_and_exceptional_items_qtr,deferred_tax_qtr,tax_qtr,profit_after_interest_but_before_exceptional_items_qtr,finance_costs_qtr,net_profit_loss_from_ordinary_activities_after_tax_qtr,total_income_qtr,basic_eps_qtr,date,interest_qtr,depreciation_and_amortisation_expense_qtr,net_profit_qtr,basic_for_discontinued_continuing_operation_qtr,net_sales_qtr,other_income_qtr,profit_before_interest_and_exceptional_items_qtr,equity_capital_qtr,expenditure_qtr
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-16,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-17,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-18,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-19,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-20,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-21,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-22,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-23,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-24,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-25,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-26,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-27,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-28,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-29,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-30,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-190.3,,40.9,-544.00,864.30,,,4.8,-185.5,864.30,-1.9,678.8,"2,459.40",40.9,2020-12-31,,-78.5,678.80,40.9,,57.2,,,"-1,595.10"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-01,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-02,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-03,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-04,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-05,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-06,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-07,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-08,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-09,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-10,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-11,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-12,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-13,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-14,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-15,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-16,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-17,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-18,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-19,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-20,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-21,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-22,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-23,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-24,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-25,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-26,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-27,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-28,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-29,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-30,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-01-31,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-01,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-02,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-03,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-04,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-05,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-06,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-07,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-08,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-09,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-10,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-11,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-12,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-13,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-14,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-15,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-16,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-17,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-18,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-19,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-20,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-21,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-22,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-23,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-24,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-25,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-26,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-27,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-02-28,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-01,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-02,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-03,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-04,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-05,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-06,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-07,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-08,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-09,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-10,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-11,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-12,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-13,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-14,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-15,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-16,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-17,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-18,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-19,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-20,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-21,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-22,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-23,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-24,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-25,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-26,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-27,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-28,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-29,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-30,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-100.5,,9.5,-840.95,261.00,,,-2.8,-103.3,261.00,-2.0,157.7,"2,223.90",9.5,2021-03-31,,-76.7,157.70,9.5,,32.4,,,"-1,962.90"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-01,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-02,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-03,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-04,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-05,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-06,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-07,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-08,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-09,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-10,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-11,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-12,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-13,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-14,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-15,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-16,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-17,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-18,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-19,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-20,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-21,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-22,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-23,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-24,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-25,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-26,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-27,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-28,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-29,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-04-30,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-05-01,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-05-02,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-05-03,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-05-04,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-05-05,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-05-06,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-05-07,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-05-08,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-05-09,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-05-10,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
-134.1,,20.4,"-1,035.70",435.30,,,37.7,-96.4,435.30,-1.7,338.9,"2,878.10",20.4,2021-05-11,,-71.6,338.90,20.4,,24.2,,,"-2,442.80"
