Net Sales/Revenue From Operations,Revenue from Operations,Other Income,Total Income,Expenditure,Provisions and Loan Losses,Depreciation and amortisation expense,Employee benefit expense,Finance Costs,Other Expenses,Profit after Interest but before Exceptional Items,Profit (+)/ Loss (-) from Ordinary Activities before Tax,Tax,Current tax,Deferred tax,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax,Net Profit,Basic for discontinued & continuing operation,Diluted for discontinued & continuing operation,,date,Impairment on financial instruments,Other Expenditure,Net loss on fair value changes,Basic EPS for continuing operation,Diluted EPS for continuing operation,Profit before extraordinary items and Tax,Net Profit after Mino Inter & Share of P & L,Net profit (loss) from discontinuing operation after tax,Profit (loss) from discontinuing operations before tax,Deferred Tax,Minority Interest,Share of Profit & Loss of Asso,Exceptional Item,Extraordinary Items,Tax expense of discontinuing operations,Any Other,Business origination outsourcing,Net Sales,Other operating expenses,Income Attributable to Consolidated Group,EPS after Extraordinary items (in Rs),Net Profit Loss for the period from continuing operations,Provisions and loan losses,Prior year,Reserves,"Profit or Loss, Attributable to Owners of Parent",Prior Period Items,Employee Benefit Expenses,Equity Capital,"Total Profit or Loss, Attributable to Non-Controlling Interests",Other Operating Income,Diluted EPS before Extraordinary items,Interest,Total Comprehensive Income for the Period Attributable to Owners of Parent Non-Controlling Interests,EPS before Extraordinary items (in Rs),Depreciation & amortization expense,Other Comprehensive Income Net of Taxes,"Profit from Operations before Other Income, Interest and Exceptional Items",Business Origination Outsourcing,Diluted EPS after Extraordinary items,Total Comprehensive Income for the Period,Comprehensive Income for the Period Attributable to Owners of Parent,Income from Operations,Provisions & Loan Losses,Tax expenses (Including Deferred Tax),Cost of Investment In Sub,Basic EPS after Extraordinary items,Any Other Comprehensive Item,Profit before Interest and Exceptional Items,Other Operating Expenditure,Basic EPS before Extraordinary items,Face Value (in Rs),Interest (Finance Charges),Interest (Including Financial Charges),Tax Expenses (including deferred tax),Loan Provision and Write Offs,Finance Cost,Pending at the beginning of the quarter,Debt Equity Ratio,Percentage of Public Shareholding,Disposed of during the quarter,Debt Service Coverage Ratio,Debt Earning Per Share (EPS),Paid up Debt Capital,Received during the quarter,Depreciation,Debt Face Value,Debenture Redemption Reserve,Remaining unresolved at the end of the quarter,Number of Public Shareholding,"Provision, Loan Losses & Other Charges",Employees Cost,Investor Complaints,Interest Service Coverage Ratio,Branch Closure Costs / Losses,MTM Adjustment for Derivatives,Finance Charges,Deferred Tax & Fringe Benefit Tax,Total Amount of items that will not be reclassified to profit and loss,Income tax relating to items that will not be reclassified to profit or loss,Total Amount of items that will be reclassified to profit and loss,Income tax relating to items that will be reclassified to profit or loss,Net movement in regulatory deferral account balances,Share of profit(loss) of associates and joint ventures
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-01,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-02,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-03,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-04,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-05,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-06,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-07,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-08,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-09,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-10,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-11,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-12,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-13,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-14,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-15,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-16,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-17,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-18,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-19,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-20,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-21,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-22,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-23,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-24,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-25,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-26,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-27,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-28,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-29,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-04-30,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-01,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-02,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-03,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-04,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-05,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-06,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-07,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-08,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-09,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-10,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-11,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-12,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-13,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-14,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-15,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-16,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-17,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6.20,"55,012.60","-40,175.00",,-508.60,"-5,415.80","-23,052.10","-5,049.10","14,837.60","14,837.60","-5,099.60","-5,353.30",,"9,738.00","9,738.00",62.41,62.35,Notes,2017-05-18,,,,,,"14,837.60","9,754.20",0.00,0.00,244.80,16.20,0.00,0.00,0.00,0.00,0.00,"-2,651.80","55,006.40",,"9,754.20",,"9,738.00","-3,497.60",8.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
