date,Net Sales_YRLY,Other Income_YRLY,Total Income_YRLY,Expenditure_YRLY,Cost of Materials Consumed_YRLY,Finance Costs_YRLY,Other Expenses_YRLY,Employee benefit expense_YRLY,Depreciation and amortisation expense_YRLY,Profit (+)/ Loss (-) from Ordinary Activities before Tax_YRLY,Tax_YRLY,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_YRLY,Net Profit_YRLY,Current tax_YRLY,Deferred tax_YRLY,Minority Interest_YRLY,Share of Profit & Loss of Asso_YRLY,Net Profit after Mino Inter & Share of P & L_YRLY,Any Other_YRLY,Income Attributable to Consolidated Group_YRLY,EPS after Extraordinary items (in Rs)_YRLY,Exceptional Item_YRLY,Profit after Interest but before Exceptional Items_YRLY,Net Profit Loss for the period from continuing operations_YRLY,Profit (loss) from discontinuing operations before tax_YRLY,Tax expense of discontinuing operations_YRLY,Net profit (loss) from discontinuing operation after tax_YRLY,Other Comprehensive Income Net of Taxes_YRLY,Any Other Comprehensive Item_YRLY,Total Comprehensive Income for the Period_YRLY,Total Amount of items that will not be reclassified to profit and loss_YRLY,Income tax relating to items that will not be reclassified to profit or loss_YRLY,Total Amount of items that will be reclassified to profit and loss_YRLY,Income tax relating to items that will be reclassified to profit or loss_YRLY,Net movement in regulatory deferral account balances_YRLY,Share of profit(loss) of associates and joint ventures_YRLY,Basic EPS for continuing operation_YRLY,Diluted EPS for continuing operation_YRLY,Basic for discontinued operation_YRLY,Diluted for discontinued operation_YRLY,Basic for discontinued & continuing operation_YRLY,Diluted for discontinued & continuing operation_YRLY,_YRLY,basic_eps_YRLY,diluted_eps_YRLY,Net Sales/Revenue From Operations_YRLY,Income Tax_YRLY,Excise Duty_YRLY,"Consumption of Provision, Wines & Others_YRLY","Consumption of Provisions, Stores, Wines & Others_YRLY",Diluted earnings per share after extraordinary items_YRLY,Interest_YRLY,Net sales or Revenue from Operations_YRLY,Profit before Interest and Exceptional Items_YRLY,Deferred Tax_YRLY,Equity Capital_YRLY,"Profit from Operations before Other Income, Interest and Exceptional Items_YRLY",Basic earnings per share after extraordinary items_YRLY,Other Operating Revenues_YRLY,Face Value (in Rs)_YRLY,Total current tax_YRLY,Diluted earnings per share before extraordinary items_YRLY,Deffered Tax_YRLY,Basic earnings per share before extraordinary items_YRLY,Current Tax_YRLY,% of the total of promoter & promoter group_YRLY,Depreciation & Amortization_YRLY,Basic & Diluted EPS before Extraordinary items_YRLY,Other Operating Income_YRLY,Net Sales / Income from Operations_YRLY,Non-encumbered Number of Shares_YRLY,Basic & Diluted EPS after Extraordinary items_YRLY,Financial Cost_YRLY,% of the total share capital of the company_YRLY,Employee Benefit Expenses_YRLY,Percentage of Public Shareholding_YRLY,Number of Public Shareholding_YRLY,Extraordinary Items_YRLY,Employees Benefits Expenses_YRLY,Finance Cost_YRLY,Depreciation_YRLY,Power & Fuel_YRLY,Other Expenditure_YRLY,Employees Cost_YRLY,%  of the total of promoter & promoter group_YRLY,%  of the total share capital of the company_YRLY,Encumbered Number  of Shares_YRLY,"Consumption of Provisions, Stores, Wines & Smokes_YRLY",Cost of Power & Fuel_YRLY
2015-08-17,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-18,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-19,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-20,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-21,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-22,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-23,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-24,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-25,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-26,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-27,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-28,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-29,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-30,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-08-31,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-01,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-02,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-03,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-04,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-05,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-06,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-07,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-08,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-09,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-10,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-11,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-12,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-13,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-14,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-15,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-16,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-17,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-18,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-19,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-20,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-21,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-22,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-23,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-24,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-25,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-26,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-27,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-28,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-29,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-09-30,,97.50,,"-2,937.60",,,"-1,206.50",,,123.90,-15.30,108.60,108.60,,,,,,,,,,123.90,,,,,,,,,,,,,,,,,,,,Notes,0.19,0.19,"3,025.10",,,,-467.70,,-61.10,,185.00,9.30,"1,143.10",87.50,,,2.00,,,,,-24.60,100.00,-293.00,0.19,44.40,"2,980.70","20,14,58,239.00",0.19,,35.25,-970.40,64.75,"37,01,11,175.00",,,,,,,,,,,,
2015-10-01,,58.70,,"-3,302.80",,,"-1,419.60",,,718.50,-244.90,473.60,473.60,,,,,,,,,,718.50,,,,,,,,,,,,,,,,,,,,Notes,0.83,0.83,"4,025.80",,,,-552.20,,-63.20,,781.70,2.80,"1,143.10",723.00,,,2.00,,,,,-247.70,,-307.00,,24.80,"4,001.00",,0.83,,,"-1,024.00",,,,,,,,,,,,,,
2015-10-02,,58.70,,"-3,302.80",,,"-1,419.60",,,718.50,-244.90,473.60,473.60,,,,,,,,,,718.50,,,,,,,,,,,,,,,,,,,,Notes,0.83,0.83,"4,025.80",,,,-552.20,,-63.20,,781.70,2.80,"1,143.10",723.00,,,2.00,,,,,-247.70,,-307.00,,24.80,"4,001.00",,0.83,,,"-1,024.00",,,,,,,,,,,,,,
2015-10-03,,58.70,,"-3,302.80",,,"-1,419.60",,,718.50,-244.90,473.60,473.60,,,,,,,,,,718.50,,,,,,,,,,,,,,,,,,,,Notes,0.83,0.83,"4,025.80",,,,-552.20,,-63.20,,781.70,2.80,"1,143.10",723.00,,,2.00,,,,,-247.70,,-307.00,,24.80,"4,001.00",,0.83,,,"-1,024.00",,,,,,,,,,,,,,
2015-10-04,,58.70,,"-3,302.80",,,"-1,419.60",,,718.50,-244.90,473.60,473.60,,,,,,,,,,718.50,,,,,,,,,,,,,,,,,,,,Notes,0.83,0.83,"4,025.80",,,,-552.20,,-63.20,,781.70,2.80,"1,143.10",723.00,,,2.00,,,,,-247.70,,-307.00,,24.80,"4,001.00",,0.83,,,"-1,024.00",,,,,,,,,,,,,,
2015-10-05,,58.70,,"-3,302.80",,,"-1,419.60",,,718.50,-244.90,473.60,473.60,,,,,,,,,,718.50,,,,,,,,,,,,,,,,,,,,Notes,0.83,0.83,"4,025.80",,,,-552.20,,-63.20,,781.70,2.80,"1,143.10",723.00,,,2.00,,,,,-247.70,,-307.00,,24.80,"4,001.00",,0.83,,,"-1,024.00",,,,,,,,,,,,,,
2015-10-06,,58.70,,"-3,302.80",,,"-1,419.60",,,718.50,-244.90,473.60,473.60,,,,,,,,,,718.50,,,,,,,,,,,,,,,,,,,,Notes,0.83,0.83,"4,025.80",,,,-552.20,,-63.20,,781.70,2.80,"1,143.10",723.00,,,2.00,,,,,-247.70,,-307.00,,24.80,"4,001.00",,0.83,,,"-1,024.00",,,,,,,,,,,,,,
2015-10-07,,58.70,,"-3,302.80",,,"-1,419.60",,,718.50,-244.90,473.60,473.60,,,,,,,,,,718.50,,,,,,,,,,,,,,,,,,,,Notes,0.83,0.83,"4,025.80",,,,-552.20,,-63.20,,781.70,2.80,"1,143.10",723.00,,,2.00,,,,,-247.70,,-307.00,,24.80,"4,001.00",,0.83,,,"-1,024.00",,,,,,,,,,,,,,
2015-10-08,,58.70,,"-3,302.80",,,"-1,419.60",,,718.50,-244.90,473.60,473.60,,,,,,,,,,718.50,,,,,,,,,,,,,,,,,,,,Notes,0.83,0.83,"4,025.80",,,,-552.20,,-63.20,,781.70,2.80,"1,143.10",723.00,,,2.00,,,,,-247.70,,-307.00,,24.80,"4,001.00",,0.83,,,"-1,024.00",,,,,,,,,,,,,,
2015-10-09,,58.70,,"-3,302.80",,,"-1,419.60",,,718.50,-244.90,473.60,473.60,,,,,,,,,,718.50,,,,,,,,,,,,,,,,,,,,Notes,0.83,0.83,"4,025.80",,,,-552.20,,-63.20,,781.70,2.80,"1,143.10",723.00,,,2.00,,,,,-247.70,,-307.00,,24.80,"4,001.00",,0.83,,,"-1,024.00",,,,,,,,,,,,,,
2015-10-10,,58.70,,"-3,302.80",,,"-1,419.60",,,718.50,-244.90,473.60,473.60,,,,,,,,,,718.50,,,,,,,,,,,,,,,,,,,,Notes,0.83,0.83,"4,025.80",,,,-552.20,,-63.20,,781.70,2.80,"1,143.10",723.00,,,2.00,,,,,-247.70,,-307.00,,24.80,"4,001.00",,0.83,,,"-1,024.00",,,,,,,,,,,,,,
2015-10-11,,58.70,,"-3,302.80",,,"-1,419.60",,,718.50,-244.90,473.60,473.60,,,,,,,,,,718.50,,,,,,,,,,,,,,,,,,,,Notes,0.83,0.83,"4,025.80",,,,-552.20,,-63.20,,781.70,2.80,"1,143.10",723.00,,,2.00,,,,,-247.70,,-307.00,,24.80,"4,001.00",,0.83,,,"-1,024.00",,,,,,,,,,,,,,
