date,Net Sales/Revenue From Operations_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Cost of Materials Consumed_QTR,Finance Costs_QTR,Other Expenses_QTR,"Changes in inventories of finished goods, work-in-progress and stock-in-trade_QTR",Depreciation and amortisation expense_QTR,Employee benefit expense_QTR,Purchases of stock-in-trade_QTR,Profit after Interest but before Exceptional Items_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Tax_QTR,Current tax_QTR,Deferred tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Basic for discontinued operation_QTR,Impairment_QTR,Diluted for discontinued operation_QTR,Tax for earlier years_QTR,Excise Duty_QTR,Revenue from Operations_QTR,Exceptional Item_QTR,Diluted earnings per share before extraordinary items_QTR,Basic earnings per share after extraordinary items_QTR,Basic earnings per share before extraordinary items_QTR,Profit before Interest and Exceptional Items_QTR,Other Operating Revenues_QTR,Diluted earnings per share after extraordinary items_QTR,Net sales or Revenue from Operations_QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Equity Capital_QTR,Face Value (in Rs)_QTR,Basic & Diluted EPS after Extraordinary items_QTR,Basic & Diluted EPS before Extraordinary items_QTR,Purchases of Stock in Trade_QTR,Other Operating Income_QTR,"Changes in inventories of finished goods, Work in Progress and Stock in Trade_QTR",Sales_QTR,Depreciation and amortisation expenses_QTR,% of the total share capital of the company_QTR,Net Sales/Income from Operations (Net of Excise Duty)_QTR,Percentage of Public Shareholding_QTR,% of the total of promoter & promoter group_QTR,Employee Benefit Expenses_QTR,Non-encumbered Number of Shares_QTR,Number of Public Shareholding_QTR,"Changes in inventories of finished goods, wip and Stock-in-trade_QTR",Diluted EPS before Extraordinary items_QTR,Diluted EPS after Extraordinary items_QTR,Basic EPS after Extraordinary items_QTR,Deferred Tax_QTR,Current Tax_QTR,Basic EPS before Extraordinary items_QTR,Net Sales / Income from Operations_QTR,Tax Expense_QTR,Depreciation & Amortization_QTR,Purchase of Stock in Trade_QTR,Other Expenditure_QTR,Cost of Material Consumed_QTR,(Increase) / Decrease In Stock In Trade & WIP_QTR,Purchase of Traded Goods_QTR,Consumption of Raw / Packing Materials_QTR,Employees Cost_QTR,Interest_QTR,Depreciation_QTR,Net Sales_QTR,Consumption of Raw & Packaging Materials_QTR,Consumption of Raw Materials_QTR,Consumption of Raw Materials & Packaging Materials_QTR,Fringe Benefit Tax_QTR,Prior Year_QTR
2015-03-04,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-05,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-06,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-07,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-08,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-09,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-10,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-11,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-12,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-13,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-14,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-15,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-16,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-17,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-18,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-19,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-20,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-21,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-22,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-23,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-24,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-25,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-26,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-27,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-28,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-29,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-30,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2015-03-31,"1,987.60",49.41,,"-1,902.54",-588.76,,-694.55,,-44.33,,,134.47,134.47,-38.28,,,96.19,96.19,,,,,Notes,5.80,5.80,,,,,,,,,,,134.47,,,,85.06,165.99,10.00,,,-319.16,90.52,,,,51.80,"1,897.08",48.20,100.00,-304.74,"85,99,224.00","80,00,158.00",49.00,5.80,5.80,5.80,,,5.80,,-38.28,,,,,,,,,,,,,,,,
2013-04-01,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-02,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-03,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-04,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-05,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-06,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-07,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-08,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-09,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-10,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-11,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-12,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-13,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-14,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-15,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-16,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-17,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-18,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-19,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-20,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-21,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-22,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-23,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-24,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-25,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-26,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-27,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-28,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-29,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
2013-04-30,"2,060.19",54.28,,"-1,859.41",-711.28,,-678.22,,,,,255.07,255.07,-88.23,,,166.83,166.83,,,,,Notes,10.05,10.05,,,,,,,,,,,255.07,,,,200.78,165.99,10.00,,,-401.70,57.25,,,,51.80,,48.20,100.00,-260.37,"85,99,224.00","80,00,158.00",216.00,10.05,10.05,10.05,-0.23,-88.00,10.05,"2,002.94",,-23.84,,,,,,,,,,,,,,,
