date,Net Sales_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Finance Costs_QTR,Other Expenses_QTR,Employee benefit expense_QTR,Depreciation and amortisation expense_QTR,"Marketing, distribution and promotional expense_QTR",Operational costs_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Deferred tax_QTR,Minority Interest_QTR,Share of Profit & Loss of Asso_QTR,Net Profit after Mino Inter & Share of P & L_QTR,Any Other_QTR,Income Attributable to Consolidated Group_QTR,EPS after Extraordinary items (in Rs)_QTR,Exceptional Item_QTR,Profit after Interest but before Exceptional Items_QTR,Net Profit Loss for the period from continuing operations_QTR,Profit (loss) from discontinuing operations before tax_QTR,Tax expense of discontinuing operations_QTR,Net profit (loss) from discontinuing operation after tax_QTR,Other Comprehensive Income Net of Taxes_QTR,Any Other Comprehensive Item_QTR,Total Comprehensive Income for the Period_QTR,Total Amount of items that will not be reclassified to profit and loss_QTR,Income tax relating to items that will not be reclassified to profit or loss_QTR,Total Amount of items that will be reclassified to profit and loss_QTR,Income tax relating to items that will be reclassified to profit or loss_QTR,Net movement in regulatory deferral account balances_QTR,Share of profit(loss) of associates and joint ventures_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Current tax_QTR,Operational Cost_QTR,Depreciation and amortisation expenses_QTR,Marketing distribution and promotional expense_QTR,EPS before Extraordinary items (in Rs)_QTR,"Total Profit or Loss, Attributable to Non-Controlling Interests_QTR",Employee Benefit Expenses_QTR,"Profit or Loss, Attributable to Owners of Parent_QTR",Income from Operations_QTR,Profit before Interest and Exceptional Items_QTR,Total Comprehensive Income for the Period Attributable to Owners of Parent Non-Controlling Interests_QTR,"Marketing, Distribution & Promotional Expenses_QTR",Prior Period Items_QTR,Basic & Diluted EPS after Extraordinary items_QTR,Interest_QTR,Cost of Investment In Sub_QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Equity Capital_QTR,Face Value (in Rs)_QTR,Comprehensive Income for the Period Attributable to Owners of Parent_QTR,Extraordinary Items_QTR,Reserves_QTR,Revenue from Operations_QTR,"Marketing, Distribution and Business Promotion Expenses_QTR",Programming Cost_QTR
2018-03-18,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-20,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-21,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-22,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-24,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-25,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-26,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-27,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-28,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-29,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-30,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,"7,577.70",73.50,"7,651.20","-7,528.20",-112.70,"-4,345.80","-1,417.30",,"-1,420.90",,123.00,-186.00,-63.00,-10.70,3.90,0.00,0.00,-10.70,0.00,-10.70,,0.00,123.00,-63.00,0.00,0.00,0.00,68.10,0.00,57.40,0.00,0.00,0.00,0.00,0.00,52.30,,,-0.02,-0.02,Notes,-0.02,-0.02,-189.90,,-231.50,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-02,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-03,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-04,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-05,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-06,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-07,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-08,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-09,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-10,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-11,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-12,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-13,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-14,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-15,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-16,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-17,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-18,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-19,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-20,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-21,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-22,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-23,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-24,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-25,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-26,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-27,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-28,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-29,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-04-30,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-01,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-02,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-03,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-04,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-05,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-06,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-07,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-08,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-09,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-10,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-11,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-12,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
2016-05-13,"2,106.94",96.21,,"-2,391.86",,-994.83,,-95.01,,,-234.64,8.54,-226.10,-226.10,,28.69,56.15,-141.26,0.00,-141.26,,0.00,-234.64,-226.10,0.00,0.00,0.00,-,-,-,,,,,,,,,,,Notes,-0.08,-0.08,,,,,,-,-769.99,-,"2,106.94",-188.72,-,-532.03,0.00,-0.08,-45.92,0.00,-284.92,"3,428.75",2.00,-,0.00,0.00,,,
