date,Net Sales/Revenue From Operations_QTR,Other Income_QTR,Total Income_QTR,Expenditure_QTR,Finance Costs_QTR,Depreciation and amortisation expense_QTR,Employee benefit expense_QTR,Operating and Other expenses_QTR,Finance Income_QTR,Profit on sale of current investments _QTR,Profit after Interest but before Exceptional Items_QTR,Profit (+)/ Loss (-) from Ordinary Activities before Tax_QTR,Net Profit (+)/ Loss (-) from Ordinary Activities after Tax_QTR,Net Profit_QTR,Basic EPS for continuing operation_QTR,Diluted EPS for continuing operation_QTR,Basic for discontinued & continuing operation_QTR,Diluted for discontinued & continuing operation_QTR,_QTR,basic_eps_QTR,diluted_eps_QTR,Exceptional Item_QTR,Provision for Contingency_QTR,Cost of Goods sold_QTR,Other (gains)  / losses_QTR,License Fees & Spectrum Charges_QTR,Interconnect & Other Access Costs_QTR,Provision for Contingencies _QTR,"Profit from Operations before Other Income, Interest and Exceptional Items_QTR",Interest_QTR,Diluted EPS after Extraordinary items_QTR,Profit before Interest and Exceptional Items_QTR,Face Value (in Rs)_QTR,Cost of Goods Sold_QTR,Employee Benefit Expenses_QTR,Other Operating Income_QTR,Network Operations Costs_QTR,Net Sales/ Income from Telecommunication services _QTR,Basic EPS after Extraordinary items_QTR,Administration & Other Expenditure_QTR,Depreciation & Amortization_QTR,Equity Capital_QTR,Marketing & Business Promotion Expenses_QTR,Employee benefits expenses_QTR,Operating & Other Expenses_QTR,Revenue from Operations_QTR,% of the total of promoter & promoter group_QTR,%  of the total share capital of the company_QTR,Basic EPS before Extraordinary items_QTR,Percentage of Public Shareholding_QTR,% of the total share capital of the company_QTR,%  of the total of promoter & promoter group_QTR,Diluted EPS before Extraordinary items_QTR,Encumbered Number  of Shares_QTR,Employees Cost_QTR,Non-encumbered Number of Shares_QTR,Number of Public Shareholding_QTR,Basic & Diluted EPS before Extraordinary items_QTR,Basic & Diluted EPS after Extraordinary items_QTR,Employee Cost_QTR,Net Sales / Income from Operations_QTR,Licence Fee & Spectrum Charges_QTR,Employee Coast_QTR,Financial Cost_QTR,Adminstrative & Other Expensess_QTR,Network & Other Charges_QTR,Network Operation Expenditure_QTR,Administration & Other Expenditures_QTR,Access & Interconnection Charges_QTR,Networking Operating Cost / Expenses_QTR,Depreciation / Amortisation_QTR,Profit on Sale of Long Term Investments_QTR,Income from Telecommunications Services_QTR,Adminstrative & Other Expenses_QTR,Fringe Benefit Tax_QTR,Depreciation_QTR,Tax_QTR,Administrative & Other Expenses_QTR
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-04,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-05,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-06,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-07,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-08,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-09,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-10,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-11,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-12,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-13,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-14,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-15,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-16,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-17,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-18,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-19,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-20,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-21,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-22,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-23,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-24,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-25,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-26,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-27,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-28,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-29,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-30,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-08-31,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-01,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-02,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-03,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-04,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-05,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-06,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-07,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-08,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-09,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-10,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-11,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-12,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-13,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-14,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-15,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-16,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-17,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-18,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-19,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-20,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-21,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-22,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-23,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-24,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-25,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-26,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-27,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-28,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-29,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5,153.20",12.00,"5,165.20","-10,061.90","-3,931.20","-2,153.60",-239.80,"-3,650.90",8.00,,"-4,896.70","-81,983.00","-81,983.00","-81,983.00",,,-41.94,-41.94,Notes,-41.94,-41.94,2017-09-30,"-77,086.30",-18.70,-12.80,-62.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,183.80",9.80,"4,193.60","-8,044.50","-3,826.20",-583.10,-266.30,"-3,559.70",7.50,,"-3,850.90","-4,807.50","-4,807.50","-4,807.50",-2.46,-2.46,-2.46,-2.46,Notes,-2.46,-2.46,2017-10-01,-956.60,-16.70,-0.90,200.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,183.80",9.80,"4,193.60","-8,044.50","-3,826.20",-583.10,-266.30,"-3,559.70",7.50,,"-3,850.90","-4,807.50","-4,807.50","-4,807.50",-2.46,-2.46,-2.46,-2.46,Notes,-2.46,-2.46,2017-10-02,-956.60,-16.70,-0.90,200.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,183.80",9.80,"4,193.60","-8,044.50","-3,826.20",-583.10,-266.30,"-3,559.70",7.50,,"-3,850.90","-4,807.50","-4,807.50","-4,807.50",-2.46,-2.46,-2.46,-2.46,Notes,-2.46,-2.46,2017-10-03,-956.60,-16.70,-0.90,200.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,183.80",9.80,"4,193.60","-8,044.50","-3,826.20",-583.10,-266.30,"-3,559.70",7.50,,"-3,850.90","-4,807.50","-4,807.50","-4,807.50",-2.46,-2.46,-2.46,-2.46,Notes,-2.46,-2.46,2017-10-04,-956.60,-16.70,-0.90,200.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,183.80",9.80,"4,193.60","-8,044.50","-3,826.20",-583.10,-266.30,"-3,559.70",7.50,,"-3,850.90","-4,807.50","-4,807.50","-4,807.50",-2.46,-2.46,-2.46,-2.46,Notes,-2.46,-2.46,2017-10-05,-956.60,-16.70,-0.90,200.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,183.80",9.80,"4,193.60","-8,044.50","-3,826.20",-583.10,-266.30,"-3,559.70",7.50,,"-3,850.90","-4,807.50","-4,807.50","-4,807.50",-2.46,-2.46,-2.46,-2.46,Notes,-2.46,-2.46,2017-10-06,-956.60,-16.70,-0.90,200.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4,183.80",9.80,"4,193.60","-8,044.50","-3,826.20",-583.10,-266.30,"-3,559.70",7.50,,"-3,850.90","-4,807.50","-4,807.50","-4,807.50",-2.46,-2.46,-2.46,-2.46,Notes,-2.46,-2.46,2017-10-07,-956.60,-16.70,-0.90,200.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
